"","seqnames","start","end","width","strand","Conc","Conc_treated","Conc_untreated","Fold","p.value","FDR"
"5575","2",64859375,64859775,401,"*",4.62173562207799,5.62173562207799,0,7.24553332556484,1.04547890942917e-09,5.01274308023406e-08
"7359","3",107927469,107927869,401,"*",4.25232819343947,5.25232819343947,0,6.97810098425038,1.05486226569682e-09,5.03341730146198e-08
"5298","2",26785677,26786077,401,"*",4.31570341911119,0,5.31570341911119,-6.97532890928801,1.0690174777229e-09,5.07655429014342e-08
"5804","2",121128695,121129095,401,"*",4.25283374672148,5.25283374672148,0,6.97298959365779,1.08327576880458e-09,5.11976762161211e-08
"1756","11",62754094,62754494,401,"*",4.50580298986793,0,5.50580298986793,-7.11591608147314,1.09285957468134e-09,5.14058354441343e-08
"6163","20",32155171,32155571,401,"*",4.22687647621901,0,5.22687647621901,-6.91164242595379,1.12246373934836e-09,5.25493047784551e-08
"9938","9",93159941,93160341,401,"*",4.31455359467141,0,5.31455359467141,-6.97022342764443,1.1285450418404e-09,5.25859602829388e-08
"7588","3",190322252,190322652,401,"*",4.55717665547224,5.55717665547224,0,7.19490450941945,1.1367541318204e-09,5.27209568145676e-08
"2880","14",67619557,67619957,401,"*",4.544455561513,0,5.544455561513,-7.13996390175457,1.16239404921856e-09,5.36593532022985e-08
"2899","14",68685675,68686075,401,"*",4.75418185280143,0,5.75418185280143,-7.29368526524285,1.17714691925831e-09,5.38539006421902e-08
"9772","8",133569988,133570388,401,"*",4.45508872407481,5.45508872407481,0,7.1198869442284,1.17746059842371e-09,5.38539006421902e-08
"5495","2",46179192,46179592,401,"*",4.2330281044033,5.2330281044033,0,6.95539103482852,1.2013970911285e-09,5.46966336213319e-08
"9207","7",93914561,93914961,401,"*",4.20885267266373,5.20885267266373,0,6.93847152173583,1.20975505886746e-09,5.4825657348217e-08
"1446","10",78779338,78779738,401,"*",4.95856130837838,5.952166704534,0,6.77617364331599,1.21882799129361e-09,5.49857627890411e-08
"9566","8",97995510,97995910,401,"*",4.23082917311958,5.23082917311958,0,6.9529767259917,1.2374493528679e-09,5.55732345122801e-08
"3537","16",23335949,23336349,401,"*",4.2879263246112,0,5.2879263246112,-6.94675750730465,1.25910125094711e-09,5.62909005209461e-08
"1317","10",70649576,70649976,401,"*",4.89994903920764,0.526022607884913,5.86473211839798,-5.11751985168489,1.29081603017856e-09,5.74499959619831e-08
"8705","6",143397386,143397786,401,"*",4.4627400519713,5.4627400519713,0,7.12581963614801,1.29938091426643e-09,5.75730159557782e-08
"1020","1",214380403,214380803,401,"*",4.20444938605195,5.20444938605195,0,6.93402940488925,1.32981358974854e-09,5.86595550144635e-08
"3423","15",100020188,100020588,401,"*",4.23726665743607,5.23726665743607,0,6.95808641075251,1.36034813497827e-09,5.97409523878733e-08
"5694","2",99278747,99279147,401,"*",4.19635453893578,5.19635453893578,0,6.9231171933369,1.36970090858097e-09,5.97837714173031e-08
"9286","7",101729382,101729782,401,"*",5.23018303168245,0,6.21627991708841,-6.2346532527189,1.37337026530429e-09,5.97837714173031e-08
"2332","12",52442764,52443164,401,"*",4.790832618723,2.78042443301663,5.59966831364974,-2.77429747286274,1.43020556603119e-09,6.15773288197686e-08
"9413","7",151046936,151047336,401,"*",4.16128594732951,5.16128594732951,0,6.89822245687657,1.43223800370394e-09,6.15773288197686e-08
"3615","16",48410259,48410659,401,"*",4.14428917981475,5.14428917981475,0,6.88409392437529,1.43318518462131e-09,6.15773288197686e-08
"7449","3",138921764,138922164,401,"*",4.51862276661574,5.51862276661574,0,7.15663774143967,1.44602948639940e-09,6.18613907435948e-08
"2812","14",57060540,57060940,401,"*",4.2805196005561,5.2805196005561,0,6.98409185859463,1.4618749576896e-09,6.20606475780502e-08
"3740","16",70428032,70428432,401,"*",4.38978442202688,0,5.38978442202688,-7.01582311797578,1.46319310158829e-09,6.20606475780502e-08
"10269","X",10003870,10004270,401,"*",4.18297054484311,5.18297054484311,0,6.91033853318622,1.48469405285429e-09,6.27046318067186e-08
"1318","10",70656508,70656908,401,"*",4.26288527833361,0,5.26288527833361,-6.92051632895205,1.56454868830266e-09,6.57972276754401e-08
"10077","9",124261260,124261660,401,"*",4.37891530412099,5.32604415932587,0.582418466287761,4.46190410808977,1.59531909971365e-09,6.67751925136879e-08
"6405","20",50423140,50423540,401,"*",4.2633058912804,0,5.2633058912804,-6.92029160166543,1.60125902450959e-09,6.67751925136879e-08
"2654","13",102707458,102707858,401,"*",4.11995131732908,5.11995131732908,0,6.86252234328578,1.64998541448444e-09,6.85192687814146e-08
"4288","17",65588212,65588612,401,"*",4.15291398247681,5.15291398247681,0,6.88602650641491,1.66053122781767e-09,6.85193974995282e-08
"9552","8",80991877,80992277,401,"*",4.22438414272495,5.22438414272495,0,6.93851738886348,1.66379594935882e-09,6.85193974995282e-08
"5747","2",111975020,111975420,401,"*",4.36452199372387,0,5.36452199372387,-6.99240330765301,1.67258650225792e-09,6.85967811359911e-08
"10043","9",111959596,111959996,401,"*",4.45530157760742,0,5.45530157760742,-7.05798512452173,1.68278018902468e-09,6.87308369385593e-08
"9966","9",96566337,96566737,401,"*",4.60196106410711,5.60196106410711,0,7.21116953555407,1.74653455828441e-09,7.07588650907355e-08
"5740","2",111705734,111706134,401,"*",4.26564656163482,0,5.26564656163482,-6.92239557180102,1.74669238763025e-09,7.07588650907355e-08
"8328","6",16849477,16849877,401,"*",4.12125828835025,5.12125828835025,0,6.85843106403288,1.79596115678683e-09,7.23298662032158e-08
"8853","7",5428754,5429154,401,"*",4.29173963092286,5.29173963092286,0,6.98268199297131,1.8000480556367e-09,7.23298662032158e-08
"1653","11",34302496,34302896,401,"*",4.43380894492081,0,5.43380894492081,-7.04034991086379,1.81475212278766e-09,7.26266726559173e-08
"3539","16",23374752,23375152,401,"*",4.24942763859121,0,5.24942763859121,-6.9049349962751,1.83782232096596e-09,7.32545643999485e-08
"4290","17",66386960,66387360,401,"*",4.1379613387257,5.1379613387257,0,6.86930989690022,1.86260693945661e-09,7.39454954964274e-08
"3938","17",17028145,17028545,401,"*",4.14797963303575,0,5.14797963303575,-6.83117974436153,1.89486900333261e-09,7.49265930600643e-08
"2948","14",74620532,74620932,401,"*",4.45578712379855,0,5.45578712379855,-7.05362084607012,1.90684892386408e-09,7.51010935291707e-08
"8699","6",142853277,142853677,401,"*",4.31965389660825,5.31965389660825,0,7.0006567809961,1.92400766801044e-09,7.51617814007348e-08
"9577","8",100458654,100459054,401,"*",4.46080222754881,0,5.46080222754881,-7.05731234336249,1.92545032472239e-09,7.51617814007348e-08
"7704","4",2798637,2799037,401,"*",4.14414807447672,0,5.14414807447672,-6.83205709298817,1.93110874127832e-09,7.51617814007348e-08
"8662","6",137026483,137026883,401,"*",4.25986545726233,5.25986545726233,0,6.95619843741823,1.97637229891242e-09,7.66230276043196e-08
"6739","22",36558355,36558755,401,"*",4.12292441009689,5.12292441009689,0,6.85655947684143,2.05024085652408e-09,7.89863325874858e-08
"4393","17",82889549,82889949,401,"*",4.08035277814553,5.08035277814553,0,6.82493927207717,2.05324673124145e-09,7.89863325874858e-08
"6695","22",35602265,35602665,401,"*",4.1691047160998,0,5.1691047160998,-6.84264683235671,2.07058358822702e-09,7.93263017091793e-08
"8635","6",129767120,129767520,401,"*",4.13855353117933,5.13855353117933,0,6.86576927249829,2.07806936467371e-09,7.93263017091793e-08
"2583","13",34359118,34359518,401,"*",4.56096225248485,5.56096225248485,0,7.17534053415353,2.14255469104694e-09,8.14745414124171e-08
"1649","11",34234012,34234412,401,"*",4.15248919841724,0,5.15248919841724,-6.82922612235755,2.15933016550309e-09,8.179905302526e-08
"7550","3",184636827,184637227,401,"*",4.31877877569445,5.31877877569445,0,7.00085704834404,2.19740497657195e-09,8.25753825077105e-08
"1569","10",119270959,119271359,401,"*",4.18629050097494,5.18629050097494,0,6.89826427261887,2.21411458538731e-09,8.25753825077105e-08
"1003","1",207963529,207963929,401,"*",4.13263448001603,5.13263448001603,0,6.86308994343108,2.21816616892003e-09,8.25753825077105e-08
"4181","17",49764159,49764559,401,"*",4.23254182214131,0,5.23254182214131,-6.88506357081765,2.21946063526235e-09,8.25753825077105e-08
"454","1",54016219,54016619,401,"*",4.33252647969162,5.33252647969162,0,7.00847633698215,2.22142338836864e-09,8.25753825077105e-08
"5919","2",204452463,204452863,401,"*",4.10536207217026,5.10536207217026,0,6.83904077933235,2.23842440825037e-09,8.28968740741975e-08
"313","1",41474608,41475008,401,"*",4.0739239187545,5.0739239187545,0,6.81782091219569,2.25008566327223e-09,8.3018959880955e-08
"1001","1",206513387,206513787,401,"*",4.63708653837562,5.63708653837562,0,7.22236981536587,2.42415247526198e-09,8.90504473025726e-08
"7880","5",56142597,56142997,401,"*",4.09429184432744,5.09429184432744,0,6.83110662593933,2.43150339738007e-09,8.90504473025726e-08
"2639","13",98507149,98507549,401,"*",4.09493404583697,5.09493404583697,0,6.82777052138014,2.44117990862067e-09,8.90761418862507e-08
"2173","11",130772555,130772955,401,"*",4.3194026081218,5.3194026081218,0,6.99050440985557,2.50563583391974e-09,9.10931708851773e-08
"1104","1",227766271,227766671,401,"*",4.17835779326032,5.17835779326032,0,6.89254830433675,2.52715367755928e-09,9.12660489717421e-08
"470","1",64343120,64343520,401,"*",4.47768428134923,5.47768428134923,0,7.10462153423063,2.52878221332283e-09,9.12660489717421e-08
"5970","2",222519059,222519459,401,"*",4.67406390064776,5.67406390064776,0,7.24540885774437,2.62020516410933e-09,9.39652633936544e-08
"7622","3",195033488,195033888,401,"*",4.04057547935644,5.04057547935644,0,6.78612592923508,2.62250659547025e-09,9.39652633936544e-08
"7101","3",12759164,12759564,401,"*",4.92807242402467,0,5.91091129098986,-5.98006197332454,2.64999926592670e-09,9.43781070441746e-08
"5778","2",118185758,118186158,401,"*",4.52996206849866,5.52996206849866,0,7.14159805819003,2.65304703932743e-09,9.43781070441746e-08
"5857","2",172439172,172439572,401,"*",4.3757492179587,5.3757492179587,0,7.02781342850332,2.73744813893647e-09,9.67171596485983e-08
"507","1",91099729,91100129,401,"*",4.21714768479426,5.21714768479426,0,6.91776138379942,2.73828935629785e-09,9.67171596485983e-08
"5088","19",48543283,48543683,401,"*",4.86209831669237,0,5.85457058863768,-6.62963440426511,2.77027844259141e-09,9.75000480238288e-08
"3369","15",78008472,78008872,401,"*",4.82755972800585,5.81705509635183,0,6.64637605911741,2.78998901282617e-09,9.78467878173136e-08
"7863","5",40587318,40587718,401,"*",4.16574836808389,5.16574836808389,0,6.87347573089188,2.82743196684743e-09,9.8810782644228e-08
"6086","2",237490229,237490629,401,"*",4.04921132155228,5.04921132155228,0,6.7897889519448,2.90145947115927e-09,1.01042053513178e-07
"3018","14",102097425,102097825,401,"*",4.25054546420041,5.25054546420041,0,6.93684399160212,2.91403337548479e-09,1.01125109271631e-07
"9422","7",154927575,154927975,401,"*",4.02216803203886,5.02216803203886,0,6.76885006703923,2.93993339073681e-09,1.01283167920112e-07
"2056","11",73309176,73309576,401,"*",4.47140173500594,0,5.47140173500594,-7.04766829587527,2.94135750641092e-09,1.01283167920112e-07
"7183","3",44048137,44048537,401,"*",4.11919779044584,5.11919779044584,0,6.8378828207205,2.94920257218259e-09,1.01283167920112e-07
"5976","2",222837654,222838054,401,"*",4.23934321555966,5.23934321555966,0,6.92556199761527,2.96684269224228e-09,1.01537633518981e-07
"7676","4",687177,687577,401,"*",4.10886498406794,0,5.10886498406794,-6.78308756832781,3.06780136219896e-09,1.04448934588229e-07
"811","1",155961956,155962356,401,"*",4.97039602416274,0.847950702772275,5.92837424835624,-4.88044458862162,3.0729560604295e-09,1.04448934588229e-07
"5983","2",223797003,223797403,401,"*",4.49696322074368,5.49696322074368,0,7.11402421357564,3.11814930984919e-09,1.05623317065711e-07
"8690","6",139568809,139569209,401,"*",4.27940140229354,5.27940140229354,0,6.95274694774864,3.13351616808844e-09,1.05782816218632e-07
"3631","16",57304202,57304602,401,"*",4.0822645080986,0,5.0822645080986,-6.7638122398424,3.15797523640106e-09,1.06247132953493e-07
"5724","2",110101325,110101725,401,"*",5.15571934534388,2.13535396690624,6.06395746553972,-3.8015226332189,3.18831549828492e-09,1.06905511217831e-07
"361","1",43523108,43523508,401,"*",4.25078401778825,0,5.25078401778825,-6.88877224732598,3.22337304471222e-09,1.0771709585444e-07
"1485","10",89553337,89553737,401,"*",4.01016036548886,5.01016036548886,0,6.7555605371291,3.28410038416771e-09,1.09320690496684e-07
"5568","2",64524728,64525128,401,"*",4.40425574428573,5.34546981720282,0.757810849483865,4.25876945555071,3.29338906382957e-09,1.09320690496684e-07
"5376","2",30273182,30273582,401,"*",4.41860247123973,5.41860247123973,0,7.05102432205738,3.30649443172195e-09,1.09389857449468e-07
"5322","2",27489541,27489941,401,"*",4.08052883387544,0,5.08052883387544,-6.76087828660756,3.32619729608689e-09,1.09676106856021e-07
"10218","9",134551983,134552383,401,"*",4.00448534940445,5.00448534940445,0,6.75142930769997,3.34958951511347e-09,1.10081708402322e-07
"4413","18",21390982,21391382,401,"*",4.36706332271494,5.36706332271494,0,7.01465496796436,3.3704788527852e-09,1.10402648890736e-07
"2883","14",68146836,68147236,401,"*",4.34403827862106,5.34403827862106,0,6.99909312616238,3.39015506342191e-09,1.10681871725205e-07
"4217","17",57557774,57558174,401,"*",4.01272239967666,5.01272239967666,0,6.75564893380918,3.42131216242668e-09,1.11239938926894e-07
"5464","2",45173504,45173904,401,"*",4.14420436738272,0,5.14420436738272,-6.80732219342328,3.43997847762535e-09,1.11239938926894e-07
"8972","7",29113690,29114090,401,"*",4.32173401490393,5.32173401490393,0,6.98372360904345,3.45655728902947e-09,1.11239938926894e-07
"2440","12",104426911,104427311,401,"*",4.06130824960019,5.06130824960019,0,6.79258594010487,3.46130188646927e-09,1.11239938926894e-07
"5456","2",44895129,44895529,401,"*",4.16634725919004,5.16634725919004,0,6.87147748796636,3.46328877868114e-09,1.11239938926894e-07
"5730","2",110741555,110741955,401,"*",4.09263492954884,0,5.09263492954884,-6.76692446738442,3.49467488829328e-09,1.1188596214939e-07
"8929","7",23357270,23357670,401,"*",4.67846209885638,5.65110299504392,0,5.35483450576243,3.52786986208502e-09,1.125855574958e-07
"7998","5",96652899,96653299,401,"*",4.15391383930142,5.15391383930142,0,6.85582873516952,3.58200743063138e-09,1.13807712395033e-07
"8303","6",11496374,11496774,401,"*",4.21849158668427,5.21849158668427,0,6.90573062079528,3.58909964530432e-09,1.13807712395033e-07
"8901","7",16319000,16319400,401,"*",4.5414857532066,5.5414857532066,0,7.13813404862194,3.61562545175452e-09,1.14283702575362e-07
"8613","6",112283636,112284036,401,"*",3.99557674713745,4.99557674713745,0,6.740738643724,3.65593681112772e-09,1.1519102492204e-07
"544","1",93804360,93804760,401,"*",4.170376454129,0,5.170376454129,-6.82501245927638,3.72825437140269e-09,1.1695844389226e-07
"1091","1",225922375,225922775,401,"*",4.02849504868929,5.02849504868929,0,6.76591146440823,3.73559966890141e-09,1.1695844389226e-07
"9085","7",55052109,55052509,401,"*",4.49360789027355,0,5.49360789027355,-7.05837217217043,3.75828029014555e-09,1.17201718942961e-07
"5255","2",19120885,19121285,401,"*",4.19288196880796,5.19288196880796,0,6.88390870091903,3.77008191103862e-09,1.17201718942961e-07
"517","1",93000667,93001067,401,"*",4.22192823255262,5.22192823255262,0,6.90473079532616,3.792043041037e-09,1.17201718942961e-07
"4825","19",35162966,35163366,401,"*",4.20646903620646,0,5.20646903620646,-6.84512807056499,3.7925164320658e-09,1.17201718942961e-07
"3393","15",85592179,85592579,401,"*",4.0012868452361,5.0012868452361,0,6.74279190488703,3.80241345084469e-09,1.17201718942961e-07
"8513","6",44452742,44453142,401,"*",4.04248595563045,0,5.04248595563045,-6.72638484023468,3.90229667376679e-09,1.19908032467912e-07
"5560","2",62293778,62294178,401,"*",4.26553913728316,5.26553913728316,0,6.93691217322761,3.92001760275983e-09,1.20080786133924e-07
"2987","14",92565370,92565770,401,"*",4.02988751330612,5.02988751330612,0,6.76273864538734,3.96043600491682e-09,1.20945622611691e-07
"327","1",42165655,42166055,401,"*",4.2031016191723,0,5.2031016191723,-6.84795906904314,4.00734548505481e-09,1.21882362066912e-07
"9916","9",87862643,87863043,401,"*",4.00598427234326,5.00598427234326,0,6.74574925833038,4.01567077036578e-09,1.21882362066912e-07
"8711","6",145483125,145483525,401,"*",4.0938142615899,5.0938142615899,0,6.80986822425291,4.07102400686277e-09,1.23185711183271e-07
"9348","7",129367685,129368085,401,"*",4.4083559067109,5.4083559067109,0,7.0343129005421,4.14018490588301e-09,1.24897675352246e-07
"4554","19",7397737,7398137,401,"*",4.01219068778148,0,5.01219068778148,-6.70555239670446,4.21109771325984e-09,1.26443022526111e-07
"5375","2",29117797,29118197,401,"*",4.05908016559204,5.05908016559204,0,6.78046712335943,4.21689072605971e-09,1.26443022526111e-07
"9715","8",127222620,127223020,401,"*",4.37200182704082,5.37200182704082,0,7.00828442681779,4.25318068783815e-09,1.27147043152993e-07
"4303","17",68435980,68436380,401,"*",3.9803824529597,4.9803824529597,0,6.72583223974218,4.27826914733052e-09,1.27257310604921e-07
"9512","8",38938399,38938799,401,"*",4.09450697603295,0,5.09450697603295,-6.7603735407921,4.28607191674128e-09,1.27257310604921e-07
"5427","2",43178899,43179299,401,"*",4.00029277279854,5.00029277279854,0,6.73978995800459,4.29533491714344e-09,1.27257310604921e-07
"9631","8",102616963,102617363,401,"*",4.51765429830379,5.51765429830379,0,7.11066462385121,4.32802986526127e-09,1.27844334561661e-07
"2139","11",117071334,117071734,401,"*",4.06288525861959,5.06288525861959,0,6.78309461446315,4.37073225702714e-09,1.28722604305621e-07
