"","seqnames","start","end","width","strand","Conc","Conc_treated","Conc_untreated","Fold","p.value","FDR"
"13974","19",7619204,7619604,401,"*",4.39772781446256,5.39772781446256,0,6.99112807628483,2.79500416653137e-09,2.04507889402339e-07
"18146","2",223797014,223797414,401,"*",4.49696322074368,5.49696322074368,0,7.06118819676872,2.81412287687773e-09,2.04528795952084e-07
"19815","22",30210353,30210753,401,"*",4.44824591717563,0,5.44824591717563,-6.98259209220398,2.82229752766312e-09,2.04528795952084e-07
"8252","12",124566464,124566864,401,"*",4.38698301629242,5.38698301629242,0,6.98277820753237,2.89942532777184e-09,2.08414578638825e-07
"14260","19",17797425,17797825,401,"*",4.44689931819771,0,5.44689931819771,-6.98052551227361,2.90343827365589e-09,2.08414578638825e-07
"22200","3",177602753,177603153,401,"*",4.39101329682508,5.39101329682508,0,6.98487391588398,2.92936289275162e-09,2.09283633837811e-07
"13529","18",21391015,21391415,401,"*",4.45453438992821,5.45453438992821,0,7.02656460784271,2.98235818122264e-09,2.12069469543653e-07
"33832","X",110402413,110402813,401,"*",4.56235285999226,5.56235285999226,0,7.10030155775783,3.00899275550104e-09,2.12963571377658e-07
"18114","2",222837640,222838040,401,"*",4.42330596357283,5.42330596357283,0,7.00386563114075,3.04192044745177e-09,2.14292684172579e-07
"1665","1",110187507,110187907,401,"*",4.4087295625059,5.4087295625059,0,6.99632587901016,3.10118167289502e-09,2.17456007489203e-07
"23932","5",1171334,1171734,401,"*",4.41708839120583,0,5.41708839120583,-6.95871546871536,3.12115030590158e-09,2.17847661443251e-07
"11126","15",101530231,101530631,401,"*",4.5273670040035,5.5273670040035,0,7.07526309740314,3.17004935535319e-09,2.19831045969769e-07
"14263","19",17859604,17860004,401,"*",4.44682678845394,0,5.44682678845394,-6.97535273454098,3.17859494700775e-09,2.19831045969769e-07
"17931","2",215447758,215448158,401,"*",4.37410210454717,5.37410210454717,0,6.96979226552715,3.19382520551463e-09,2.19880348012384e-07
"20644","3",25725163,25725563,401,"*",4.37899771646869,5.37899771646869,0,6.97120086071151,3.3199535904669e-09,2.2645384095298e-07
"16843","2",110101330,110101730,401,"*",5.20281150132071,2.24897120104769,6.10657163040116,-3.73603082461443,3.32989197520666e-09,2.2645384095298e-07
"30751","8",43050682,43051082,401,"*",4.38207290713327,5.38207290713327,0,6.97227257798902,3.33416126584672e-09,2.2645384095298e-07
"1456","1",94646167,94646567,401,"*",4.87233683874888,5.83111295003332,0.722632015228174,4.7032151430611,3.35420879829913e-09,2.26798421692137e-07
"12309","17",2218483,2218883,401,"*",4.3992452155193,0,5.3992452155193,-6.94103149068036,3.46288872116807e-09,2.33106278092496e-07
"30966","8",80767834,80768234,401,"*",4.37753846680017,5.37753846680017,0,6.96668349156255,3.49521415776309e-09,2.3424121076761e-07
"17471","2",172408436,172408836,401,"*",4.35734600042597,5.35734600042597,0,6.95327772791267,3.54586936689556e-09,2.36589151678415e-07
"28722","7",30459601,30460001,401,"*",4.39239541487351,5.39239541487351,0,6.97740002018924,3.60904117626502e-09,2.39747972174167e-07
"29201","7",55052106,55052506,401,"*",4.49360789027355,0,5.49360789027355,-7.00326148011168,3.69515726457696e-09,2.43696398862635e-07
"16738","2",101410717,101411117,401,"*",4.39846984970325,0,5.39846984970325,-6.9397222377776,3.70065837438308e-09,2.43696398862635e-07
"22499","3",190120782,190121182,401,"*",4.36730280166298,5.36730280166298,0,6.95556816631678,3.89537511861424e-09,2.55408448253382e-07
"18073","2",221444063,221444463,401,"*",4.59712235775002,5.59712235775002,0,7.10950884296364,3.98706043306716e-09,2.60293178100152e-07
"32391","9",81632622,81633022,401,"*",4.35339689886438,5.35339689886438,0,6.94523254401871,4.02900303433067e-09,2.60323738706333e-07
"2192","1",155961933,155962333,401,"*",4.94268428050424,1.11098510860607,5.89111065798173,-4.60561150710223,4.05061114893307e-09,2.60323738706333e-07
"9601","14",63471309,63471709,401,"*",4.34674199176757,5.34674199176757,0,6.94003747181114,4.05513756197641e-09,2.60323738706333e-07
"28044","6",157469488,157469888,401,"*",4.36882142094666,5.36882142094666,0,6.95408578342936,4.05627903966028e-09,2.60323738706333e-07
"32777","9",109716641,109717041,401,"*",4.36529578064753,5.36529578064753,0,6.95234817598821,4.13097533607146e-09,2.63998955443622e-07
"5436","11",34234090,34234490,401,"*",4.37466298989738,0,5.37466298989738,-6.91600802824675,4.17730512163458e-09,2.65838081396123e-07
"31806","8",134017193,134017593,401,"*",4.42585826019459,5.42585826019459,0,6.99108091705928,4.34036187539979e-09,2.73605611143646e-07
"26252","6",7692150,7692550,401,"*",4.34647235227056,5.34647235227056,0,6.93748796725526,4.35254174343539e-09,2.73605611143646e-07
"31842","8",140238021,140238421,401,"*",4.44245421790231,5.44245421790231,0,7.00042967250286,4.35355554506924e-09,2.73605611143646e-07
"32495","9",90433404,90433804,401,"*",4.33886728513646,5.33886728513646,0,6.93030070604878,4.44960444823465e-09,2.77974144534139e-07
"20814","3",48595586,48595986,401,"*",4.37458673600707,0,5.37458673600707,-6.91172212908306,4.45977268729669e-09,2.77974144534139e-07
"15968","2",46179195,46179595,401,"*",4.33214485958435,5.33214485958435,0,6.92384914889753,4.60368364738896e-09,2.8576800214489e-07
"32805","9",111959603,111960003,401,"*",4.42194445371964,0,5.42194445371964,-6.94003106987562,4.65489853761037e-09,2.8776772755366e-07
"17549","2",174972022,174972422,401,"*",4.33142088452199,5.33142088452199,0,6.92416006650073,4.67866590000511e-09,2.88061275290559e-07
"11040","15",95799790,95800190,401,"*",4.46083907665038,5.46083907665038,0,7.00939828589418,4.70147970577562e-09,2.88293974184929e-07
"8527","13",34359103,34359503,401,"*",4.44873390814792,5.44873390814792,0,7.00388504292918,4.84755262162311e-09,2.96052548415741e-07
"11965","16",69073298,69073698,401,"*",4.57133174134588,0,5.57133174134588,-7.03982699102706,4.90710131329432e-09,2.98485769040786e-07
"23111","4",52914010,52914410,401,"*",4.52135642430642,5.52135642430642,0,7.04763156705166,4.96840667651089e-09,2.99999110414183e-07
"3110","1",218706058,218706458,401,"*",4.33608638111885,5.33608638111885,0,6.92226196159332,4.97606145055894e-09,2.99999110414183e-07
"16949","2",118185819,118186219,401,"*",4.43617344757271,5.43617344757271,0,6.990448672683,5.03208910985335e-09,2.99999110414183e-07
"11986","16",70428036,70428436,401,"*",4.38978442202688,0,5.38978442202688,-6.91532746326023,5.0387026186107e-09,2.99999110414183e-07
"28012","6",155201834,155202234,401,"*",4.3383750330438,5.3383750330438,0,6.92368798854696,5.0559269591859e-09,2.99999110414183e-07
"478","1",35505946,35506346,401,"*",4.31070963522571,5.31070963522571,0,6.90548119649143,5.05919675722756e-09,2.99999110414183e-07
"25947","5",172383202,172383602,401,"*",4.814326772934,5.77144401571015,0.720713611062692,5.01574957507682,5.07063067912524e-09,2.99999110414183e-07
"390","1",31939780,31940180,401,"*",4.31347269226348,5.31347269226348,0,6.90623085534286,5.2578079099191e-09,3.09862873944104e-07
"26405","6",16766218,16766618,401,"*",4.32909411858946,5.32909411858946,0,6.91702472462769,5.40020641958324e-09,3.17021420275224e-07
"4399","10",78779340,78779740,401,"*",4.95856130837838,5.952166704534,0,6.67809540959394,5.48869406411861e-09,3.20602901025834e-07
"11101","15",100687543,100687943,401,"*",4.31739852325918,5.31739852325918,0,6.90525819004855,5.50354907346606e-09,3.20602901025834e-07
"5442","11",34302485,34302885,401,"*",4.39804757248669,0,5.39804757248669,-6.91667338865713,5.55976894451961e-09,3.22637013155916e-07
"15358","2",19121029,19121429,401,"*",4.33401220326495,5.33401220326495,0,6.91714051023212,5.59251813588179e-09,3.23298777427732e-07
"29204","7",55065071,55065471,401,"*",4.33928650946046,0,5.33928650946046,-6.87642540919945,5.72668509023581e-09,3.29796092687117e-07
"12680","17",35242289,35242689,401,"*",4.30090980110686,5.30090980110686,0,6.89166171460458,5.81617980335781e-09,3.31778392774689e-07
"4598","10",95229667,95230067,401,"*",4.31269945590556,5.31269945590556,0,6.90059455124396,5.81956634272462e-09,3.31778392774689e-07
"1791","1",115069636,115070036,401,"*",4.30544126102401,5.30544126102401,0,6.89447753232898,5.82682242691584e-09,3.31778392774689e-07
"6455","11",96050439,96050839,401,"*",4.28897508412476,5.28897508412476,0,6.88357691288889,5.89141077079885e-09,3.34199653687339e-07
"26641","6",36441359,36441759,401,"*",4.32260875900143,0,5.32260875900143,-6.86509689518702,5.94239651131499e-09,3.35180794493542e-07
"29946","7",129367773,129368173,401,"*",4.32738398401434,5.32738398401434,0,6.90813171639248,5.95296670531907e-09,3.35180794493542e-07
"16879","2",111975033,111975433,401,"*",4.35971765857356,0,5.35971765857356,-6.88720472291064,6.00312554409877e-09,3.35325934975196e-07
"107","1",8182264,8182664,401,"*",4.28992544522427,5.28992544522427,0,6.88392459695073,6.02710032259918e-09,3.35325934975196e-07
"5479","11",35139535,35139935,401,"*",4.33061039805882,5.33061039805882,0,6.91084148262614,6.04401301292493e-09,3.35325934975196e-07
"18172","2",224263544,224263944,401,"*",4.30640451479648,5.30640451479648,0,6.89344178615881,6.04410274978401e-09,3.35325934975196e-07
"4216","10",70649571,70649971,401,"*",4.91724028569119,1.11098510860607,5.86473211839798,-4.57623487713578,6.31427348423927e-09,3.49036445957255e-07
"30965","8",80753104,80753504,401,"*",4.33602027541344,5.33602027541344,0,6.9107788714796,6.34800853066851e-09,3.49625226201838e-07
"20301","22",49959970,49960370,401,"*",4.29567343605273,5.29567343605273,0,6.88343956996356,6.39508474926486e-09,3.50941860914368e-07
"22425","3",187139502,187139902,401,"*",4.31607290489635,5.31607290489635,0,6.89880161890169,6.44113219960049e-09,3.51310946817486e-07
"31421","8",117909982,117910382,401,"*",4.34688036393202,5.34688036393202,0,6.9176046550676,6.4513097723242e-09,3.51310946817486e-07
"18848","20",38144193,38144593,401,"*",4.48120259436663,0,5.48120259436663,-6.96798529115794,6.47139536260917e-09,3.51310946817486e-07
"9697","14",68146839,68147239,401,"*",4.34403827862106,5.34403827862106,0,6.91699472329653,6.55285928863168e-09,3.54462881377198e-07
"26362","6",13863704,13864104,401,"*",4.29310426668092,5.29310426668092,0,6.88040616117617,6.71567770291438e-09,3.61977418107976e-07
"21166","3",100496917,100497317,401,"*",4.36327392094997,5.36327392094997,0,6.92643994331529,6.77806574389483e-09,3.62878429655808e-07
"4502","10",84537376,84537776,401,"*",4.27855753659701,5.27855753659701,0,6.87004739999433,6.78031134243983e-09,3.62878429655808e-07
"7550","12",54279559,54279959,401,"*",4.44143692570899,0,5.44143692570899,-6.93670194775362,6.80439959903709e-09,3.62885339179633e-07
"17892","2",207632760,207633160,401,"*",4.41322149151497,5.41322149151497,0,6.95956908980685,6.84958480291346e-09,3.64013373420797e-07
"21235","3",107927461,107927861,401,"*",4.27764046368693,5.27764046368693,0,6.87023052212043,6.88601265732804e-09,3.64669747230386e-07
"6939","11",130772555,130772955,401,"*",4.3194026081218,5.3194026081218,0,6.89534098578983,6.97036691423307e-09,3.67020154721733e-07
"16080","2",53252034,53252434,401,"*",4.28194691093662,5.28194691093662,0,6.87013892610196,6.97885940577441e-09,3.67020154721733e-07
"22348","3",184636834,184637234,401,"*",4.30779532048946,5.30779532048946,0,6.8908735165497,7.05340422105664e-09,3.69656956166519e-07
"32534","9",93159943,93160343,401,"*",4.31455359467141,0,5.31455359467141,-6.84846405095212,7.22275104742643e-09,3.760586626394e-07
"16643","2",96505251,96505651,401,"*",4.30376054148185,0,5.30376054148185,-6.84377602379339,7.22521265205767e-09,3.760586626394e-07
"31617","8",126824664,126825064,401,"*",4.26485404528083,5.26485404528083,0,6.85699214540154,7.35261324370861e-09,3.81379041743872e-07
"30978","8",80991868,80992268,401,"*",4.27509122346727,5.27509122346727,0,6.8638862155771,7.41244528661439e-09,3.83170294577002e-07
"15554","2",27321031,27321431,401,"*",4.81994850763527,0.597928037015899,5.7807676718228,-4.79057965223253,7.47063634231373e-09,3.84864823267632e-07
"21462","3",123818800,123819200,401,"*",4.26594243161674,5.26594243161674,0,6.85568307672419,7.56382642096757e-09,3.88344796515169e-07
"9500","14",57060551,57060951,401,"*",4.2805196005561,5.2805196005561,0,6.86614326871965,7.59461265950361e-09,3.88608119394735e-07
"6457","11",96098900,96099300,401,"*",4.30341386494884,5.30341386494884,0,6.88167905142022,7.76140575411098e-09,3.95805560780353e-07
"6465","11",96324932,96325332,401,"*",4.27201816113056,5.27201816113056,0,6.85772563501684,7.87291002958209e-09,4.00144615127686e-07
"6988","12",1519210,1519610,401,"*",4.25532815091772,5.25532815091772,0,6.84744388148935,7.95773610414356e-09,4.03039963389129e-07
"16690","2",98736497,98736897,401,"*",4.26818213202782,5.26818213202782,0,6.85466463154193,7.98309712245732e-09,4.03039963389129e-07
"15503","2",25512735,25513135,401,"*",4.24449830001359,5.24449830001359,0,6.83737103869839,8.27429306359079e-09,4.16353630369256e-07
"17064","2",121128695,121129095,401,"*",4.25283374672148,5.25283374672148,0,6.84224228846761,8.34462835362826e-09,4.18502453788257e-07
"27732","6",137026465,137026865,401,"*",4.27380267311313,5.27380267311313,0,6.85546275134632,8.48668763455727e-09,4.24222346247539e-07
"5885","11",64357874,64358274,401,"*",4.41109501375028,0,5.41109501375028,-6.90628359652337,8.55753185886544e-09,4.26117566866237e-07
"18119","2",222878845,222879245,401,"*",4.2441384031011,5.2441384031011,0,6.83548917577997,8.58087005771837e-09,4.26117566866237e-07
"9679","14",67319173,67319573,401,"*",4.25096993926694,5.25096993926694,0,6.84185969429747,8.62151662541938e-09,4.26736898067327e-07
"17485","2",172693037,172693437,401,"*",4.84212050828489,0.110985108606068,5.81470152757245,-5.3771999672108,8.68456793128452e-09,4.27108527926544e-07
"15777","2",38010935,38011335,401,"*",4.23621011406393,5.23621011406393,0,6.82984347730284,8.70725221414858e-09,4.27108527926544e-07
"21323","3",112801689,112802089,401,"*",4.24459344590579,5.24459344590579,0,6.83493463142347,8.74182250476882e-09,4.27108527926544e-07
"27598","6",129767133,129767533,401,"*",4.24459344590579,5.24459344590579,0,6.83493463142347,8.74182250476882e-09,4.27108527926544e-07
"31167","8",97995505,97995905,401,"*",4.24504834522994,5.24504834522994,0,6.83418719190763,8.94358325231357e-09,4.35561131638396e-07
"13981","19",7829790,7830190,401,"*",4.28833970095496,0,5.28833970095496,-6.82070099773436,9.02799636430613e-09,4.37674286197893e-07
"21195","3",102163332,102163732,401,"*",4.38566292854927,5.38566292854927,0,6.92848399205063,9.04476769971878e-09,4.37674286197893e-07
"19924","22",35602242,35602642,401,"*",4.26755163294877,0,5.26755163294877,-6.8069856078432,9.12039362634638e-09,4.39928286193128e-07
"20028","22",37898736,37899136,401,"*",4.2286018993558,5.2286018993558,0,6.82259328288379,9.20156596377105e-09,4.40680028041537e-07
"34018","X",134537309,134537709,401,"*",4.23950938457654,5.23950938457654,0,6.82852070647115,9.23579733898066e-09,4.40680028041537e-07
"15171","2",9782129,9782529,401,"*",4.26602526325742,0,5.26602526325742,-6.80541164564026,9.24205487172858e-09,4.40680028041537e-07
"17336","2",152497684,152498084,401,"*",4.28252353561177,5.28252353561177,0,6.85977496084149,9.25236028768049e-09,4.40680028041537e-07
"29013","7",44885568,44885968,401,"*",4.31755381874018,0,5.31755381874018,-6.83759824960542,9.29793707120637e-09,4.414625544843e-07
"22449","3",188164396,188164796,401,"*",4.32615742908004,5.32615742908004,0,6.88741478708949,9.47841027627723e-09,4.48625006389046e-07
"19389","20",63222656,63223056,401,"*",5.13030662829565,5.97480577293287,2.83948254207454,3.07295566645712,9.6271155032254e-09,4.5424389847929e-07
"16205","2",62293773,62294173,401,"*",4.27897772493285,5.27897772493285,0,6.85472050069491,9.71381765110797e-09,4.56911435228824e-07
"16872","2",111705709,111706109,401,"*",4.27592416344965,0,5.27592416344965,-6.81040348542938,9.78387659854742e-09,4.58782027744889e-07
"28551","7",22731284,22731684,401,"*",4.2146115559977,5.2146115559977,0,6.80782935824902,1.01367183058134e-08,4.73860294629164e-07
"4218","10",70656510,70656910,401,"*",4.26288527833361,0,5.26288527833361,-6.79642293524468,1.04367272620766e-08,4.86383603419728e-07
"10175","14",102097427,102097827,401,"*",4.25054546420041,5.25054546420041,0,6.83077745428491,1.05821348345232e-08,4.91647282833398e-07
"22214","3",178671823,178672223,401,"*",4.24657754007739,5.24657754007739,0,6.8276069349957,1.0713862676508e-08,4.96245150147983e-07
"32473","9",87862522,87862922,401,"*",4.20381118930212,5.20381118930212,0,6.79825205367469,1.07802723709944e-08,4.97798796741099e-07
"15535","2",26785678,26786078,401,"*",4.25679160487508,0,5.25679160487508,-6.79108920807782,1.09494523301239e-08,5.01929836933625e-07
"22675","3",196081977,196082377,401,"*",4.25870665917165,5.25870665917165,0,6.83283105702453,1.09694403900708e-08,5.01929836933625e-07
"32998","9",122913039,122913439,401,"*",4.34108219901529,5.34108219901529,0,6.89268997502011,1.10102116905272e-08,5.01929836933625e-07
"33851","X",115393269,115393669,401,"*",4.27959101252448,5.27959101252448,0,6.84654388516616,1.10164820986211e-08,5.01929836933625e-07
"29558","7",93914561,93914961,401,"*",4.20885267266373,5.20885267266373,0,6.80031083271944,1.10378002794857e-08,5.01929836933625e-07
"2920","1",207002715,207003115,401,"*",4.20668886333188,5.20668886333188,0,6.79959829824664,1.10735924246664e-08,5.01929836933625e-07
